table,column,datatype,size,transform,d_start,d_length,d_sequence,description
c04005,c04005007,float,,^jam_float,121,,,Dutch
c04005,c04005007_m90,float,,^jam_float,121,,,Margin of error for: C04005007
c04005,c04005008,float,,^jam_float,122,,,English
c04005,c04005008_m90,float,,^jam_float,122,,,Margin of error for: C04005008
c04005,c04005009,float,,^jam_float,123,,,European
c04005,c04005009_m90,float,,^jam_float,123,,,Margin of error for: C04005009
c04005,c04005010,float,,^jam_float,124,,,French (except Basque)
c04005,c04005010_m90,float,,^jam_float,124,,,Margin of error for: C04005010
c04005,c04005011,float,,^jam_float,125,,,French Canadian
c04005,c04005011_m90,float,,^jam_float,125,,,Margin of error for: C04005011
c04005,c04005012,float,,^jam_float,126,,,German
c04005,c04005012_m90,float,,^jam_float,126,,,Margin of error for: C04005012
c04005,c04005013,float,,^jam_float,127,,,Greek
c04005,c04005013_m90,float,,^jam_float,127,,,Margin of error for: C04005013
c04005,c04005014,float,,^jam_float,128,,,Hungarian
c04005,c04005014_m90,float,,^jam_float,128,,,Margin of error for: C04005014
c04005,c04005015,float,,^jam_float,129,,,Irish
c04005,c04005015_m90,float,,^jam_float,129,,,Margin of error for: C04005015
c04005,c04005016,float,,^jam_float,130,,,Italian
c04005,c04005016_m90,float,,^jam_float,130,,,Margin of error for: C04005016
c04005,c04005017,float,,^jam_float,131,,,Lithuanian
c04005,c04005017_m90,float,,^jam_float,131,,,Margin of error for: C04005017
c04005,c04005018,float,,^jam_float,132,,,Norwegian
c04005,c04005018_m90,float,,^jam_float,132,,,Margin of error for: C04005018
c04005,c04005019,float,,^jam_float,133,,,Polish
c04005,c04005019_m90,float,,^jam_float,133,,,Margin of error for: C04005019
c04005,c04005020,float,,^jam_float,134,,,Portuguese
c04005,c04005020_m90,float,,^jam_float,134,,,Margin of error for: C04005020
c04005,c04005021,float,,^jam_float,135,,,Russian
c04005,c04005021_m90,float,,^jam_float,135,,,Margin of error for: C04005021
c04005,c04005022,float,,^jam_float,136,,,Scotch-Irish
c04005,c04005022_m90,float,,^jam_float,136,,,Margin of error for: C04005022
c04005,c04005023,float,,^jam_float,137,,,Scottish
c04005,c04005023_m90,float,,^jam_float,137,,,Margin of error for: C04005023
c04005,c04005024,float,,^jam_float,138,,,Slovak
c04005,c04005024_m90,float,,^jam_float,138,,,Margin of error for: C04005024
c04005,c04005025,float,,^jam_float,139,,,Subsaharan African
c04005,c04005025_m90,float,,^jam_float,139,,,Margin of error for: C04005025
c04005,c04005026,float,,^jam_float,140,,,Swedish
c04005,c04005026_m90,float,,^jam_float,140,,,Margin of error for: C04005026
c04005,c04005027,float,,^jam_float,141,,,Swiss
c04005,c04005027_m90,float,,^jam_float,141,,,Margin of error for: C04005027
c04005,c04005028,float,,^jam_float,142,,,Ukrainian
c04005,c04005028_m90,float,,^jam_float,142,,,Margin of error for: C04005028
c04005,c04005029,float,,^jam_float,143,,,Welsh
c04005,c04005029_m90,float,,^jam_float,143,,,Margin of error for: C04005029
c04005,c04005030,float,,^jam_float,144,,,West Indian (except Hispanic groups)
c04005,c04005030_m90,float,,^jam_float,144,,,Margin of error for: C04005030
c04005,c04005031,float,,^jam_float,145,,,Other groups
c04005,c04005031_m90,float,,^jam_float,145,,,Margin of error for: C04005031
,,,,,,,,
b07004g,id,int,,,163,6,30,Geographical Mobility In The Past Year (Two Or More Races) For Current Residence In The United States
b07004g,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b07004g,chariter,str,3,,3,,,Character Iteration
b07004g,sequence,int,4,,4,,,Sequence Number
b07004g,logrecno,int,7,,5,,,Logical Record Number
b07004g,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b07004g,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b07004g,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b07004g,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b07004g,b07004g001,float,,^jam_float,163,,,Total:
b07004g,b07004g001_m90,float,,^jam_float,163,,,Margin of error for: B07004G001
b07004g,b07004g002,float,,^jam_float,164,,,Same house 1 year ago
b07004g,b07004g002_m90,float,,^jam_float,164,,,Margin of error for: B07004G002
b07004g,b07004g003,float,,^jam_float,165,,,Moved within same county
b07004g,b07004g003_m90,float,,^jam_float,165,,,Margin of error for: B07004G003
b07004g,b07004g004,float,,^jam_float,166,,,Moved from different county within same state
b07004g,b07004g004_m90,float,,^jam_float,166,,,Margin of error for: B07004G004
b07004g,b07004g005,float,,^jam_float,167,,,Moved from different state
b07004g,b07004g005_m90,float,,^jam_float,167,,,Margin of error for: B07004G005
b07004g,b07004g006,float,,^jam_float,168,,,Moved from abroad
b07004g,b07004g006_m90,float,,^jam_float,168,,,Margin of error for: B07004G006
,,,,,,,,
c14005,id,int,,,161,19,54,Sex By School Enrollment By Educational Attainment By Employment Status For The Population 16 To 19 Years
c14005,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c14005,chariter,str,3,,3,,,Character Iteration
c14005,sequence,int,4,,4,,,Sequence Number
c14005,logrecno,int,7,,5,,,Logical Record Number
c14005,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c14005,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c14005,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c14005,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c14005,c14005001,float,,^jam_float,161,,,Total:
c14005,c14005001_m90,float,,^jam_float,161,,,Margin of error for: C14005001
c14005,c14005002,float,,^jam_float,162,,,Male:
c14005,c14005002_m90,float,,^jam_float,162,,,Margin of error for: C14005002
c14005,c14005003,float,,^jam_float,163,,,Enrolled in school
c14005,c14005003_m90,float,,^jam_float,163,,,Margin of error for: C14005003
c14005,c14005004,float,,^jam_float,164,,,Not enrolled in school:
c14005,c14005004_m90,float,,^jam_float,164,,,Margin of error for: C14005004
c14005,c14005005,float,,^jam_float,165,,,High school graduate:
c14005,c14005005_m90,float,,^jam_float,165,,,Margin of error for: C14005005
c14005,c14005006,float,,^jam_float,166,,,In the labor force (employed or unemployed)
c14005,c14005006_m90,float,,^jam_float,166,,,Margin of error for: C14005006
c14005,c14005007,float,,^jam_float,167,,,Not in the labor force
c14005,c14005007_m90,float,,^jam_float,167,,,Margin of error for: C14005007
c14005,c14005008,float,,^jam_float,168,,,Not high school graduate:
c14005,c14005008_m90,float,,^jam_float,168,,,Margin of error for: C14005008
c14005,c14005009,float,,^jam_float,169,,,In the labor force (employed or unemployed)
c14005,c14005009_m90,float,,^jam_float,169,,,Margin of error for: C14005009
c14005,c14005010,float,,^jam_float,170,,,Not in the labor force
c14005,c14005010_m90,float,,^jam_float,170,,,Margin of error for: C14005010
c14005,c14005011,float,,^jam_float,171,,,Female:
c14005,c14005011_m90,float,,^jam_float,171,,,Margin of error for: C14005011
c14005,c14005012,float,,^jam_float,172,,,Enrolled in school
c14005,c14005012_m90,float,,^jam_float,172,,,Margin of error for: C14005012
c14005,c14005013,float,,^jam_float,173,,,Not enrolled in school:
c14005,c14005013_m90,float,,^jam_float,173,,,Margin of error for: C14005013
c14005,c14005014,float,,^jam_float,174,,,High school graduate:
c14005,c14005014_m90,float,,^jam_float,174,,,Margin of error for: C14005014
c14005,c14005015,float,,^jam_float,175,,,In the labor force (employed or unemployed)
c14005,c14005015_m90,float,,^jam_float,175,,,Margin of error for: C14005015
c14005,c14005016,float,,^jam_float,176,,,Not in the labor force
c14005,c14005016_m90,float,,^jam_float,176,,,Margin of error for: C14005016
c14005,c14005017,float,,^jam_float,177,,,Not high school graduate:
c14005,c14005017_m90,float,,^jam_float,177,,,Margin of error for: C14005017
c14005,c14005018,float,,^jam_float,178,,,In the labor force (employed or unemployed)
c14005,c14005018_m90,float,,^jam_float,178,,,Margin of error for: C14005018
c14005,c14005019,float,,^jam_float,179,,,Not in the labor force
c14005,c14005019_m90,float,,^jam_float,179,,,Margin of error for: C14005019
,,,,,,,,
b19025d,id,int,,,148,1,79,Aggregate Household Income In The Past 12 Months (In 2010 Inflation-Adjusted Dollars) (Asian Alone Householder)
b19025d,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b19025d,chariter,str,3,,3,,,Character Iteration
b19025d,sequence,int,4,,4,,,Sequence Number
b19025d,logrecno,int,7,,5,,,Logical Record Number
b19025d,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b19025d,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b19025d,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b19025d,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b19025d,b19025d001,float,,^jam_float,148,,,Aggregate household income in the past 12 months (in 2010 inflation-adjusted dollars)
b19025d,b19025d001_m90,float,,^jam_float,148,,,Margin of error for: B19025D001
,,,,,,,,
c08105i,id,int,,,223,6,35,Means Of Transportation To Work (Hispanic Or Latino)
c08105i,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c08105i,chariter,str,3,,3,,,Character Iteration
c08105i,sequence,int,4,,4,,,Sequence Number
c08105i,logrecno,int,7,,5,,,Logical Record Number
c08105i,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c08105i,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c08105i,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c08105i,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c08105i,c08105i001,float,,^jam_float,223,,,Total:
c08105i,c08105i001_m90,float,,^jam_float,223,,,Margin of error for: C08105I001
c08105i,c08105i002,float,,^jam_float,224,,,"Car, truck, or van - drove alone"
c08105i,c08105i002_m90,float,,^jam_float,224,,,Margin of error for: C08105I002
c08105i,c08105i003,float,,^jam_float,225,,,"Car, truck, or van - carpooled"
c08105i,c08105i003_m90,float,,^jam_float,225,,,Margin of error for: C08105I003
c08105i,c08105i004,float,,^jam_float,226,,,Public transportation (excluding taxicab)
c08105i,c08105i004_m90,float,,^jam_float,226,,,Margin of error for: C08105I004
c08105i,c08105i005,float,,^jam_float,227,,,"Taxicab, motorcycle, bicycle, walked, or other means"
c08105i,c08105i005_m90,float,,^jam_float,227,,,Margin of error for: C08105I005
c08105i,c08105i006,float,,^jam_float,228,,,Worked at home
c08105i,c08105i006_m90,float,,^jam_float,228,,,Margin of error for: C08105I006
,,,,,,,,
b07201,id,int,,,85,14,32,Geographical Mobility In The Past Year For Current Residence--Metropolitan Statistical Area Level In The United States
b07201,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b07201,chariter,str,3,,3,,,Character Iteration
b07201,sequence,int,4,,4,,,Sequence Number
b07201,logrecno,int,7,,5,,,Logical Record Number
b07201,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b07201,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b07201,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b07201,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b07201,b07201001,float,,^jam_float,85,,,Total:
b07201,b07201001_m90,float,,^jam_float,85,,,Margin of error for: B07201001
b07201,b07201002,float,,^jam_float,86,,,Same house 1 year ago
b07201,b07201002_m90,float,,^jam_float,86,,,Margin of error for: B07201002
b07201,b07201003,float,,^jam_float,87,,,Different house in United States 1 year ago:
b07201,b07201003_m90,float,,^jam_float,87,,,Margin of error for: B07201003
b07201,b07201004,float,,^jam_float,88,,,Same Metropolitan Statistical Area:
b07201,b07201004_m90,float,,^jam_float,88,,,Margin of error for: B07201004
b07201,b07201005,float,,^jam_float,89,,,Moved from principal city
b07201,b07201005_m90,float,,^jam_float,89,,,Margin of error for: B07201005
b07201,b07201006,float,,^jam_float,90,,,Moved from remainder of Metropolitan Statistical Area
b07201,b07201006_m90,float,,^jam_float,90,,,Margin of error for: B07201006
b07201,b07201007,float,,^jam_float,91,,,Different Metropolitan Statistical Area:
b07201,b07201007_m90,float,,^jam_float,91,,,Margin of error for: B07201007
b07201,b07201008,float,,^jam_float,92,,,Moved from principal city
b07201,b07201008_m90,float,,^jam_float,92,,,Margin of error for: B07201008
b07201,b07201009,float,,^jam_float,93,,,Moved from remainder of Metropolitan Statistical Area
b07201,b07201009_m90,float,,^jam_float,93,,,Margin of error for: B07201009
b07201,b07201010,float,,^jam_float,94,,,Micropolitan Statistical Area:
b07201,b07201010_m90,float,,^jam_float,94,,,Margin of error for: B07201010
b07201,b07201011,float,,^jam_float,95,,,Moved from principal city
b07201,b07201011_m90,float,,^jam_float,95,,,Margin of error for: B07201011
b07201,b07201012,float,,^jam_float,96,,,Moved from remainder of Micropolitan Statistical Area
b07201,b07201012_m90,float,,^jam_float,96,,,Margin of error for: B07201012
b07201,b07201013,float,,^jam_float,97,,,Not in a Metropolitan or Micropolitan Statistical Area 1 year ago
b07201,b07201013_m90,float,,^jam_float,97,,,Margin of error for: B07201013
b07201,b07201014,float,,^jam_float,98,,,Abroad 1 year ago
b07201,b07201014_m90,float,,^jam_float,98,,,Margin of error for: B07201014
,,,,,,,,
b12006,id,int,,,23,56,51,Marital Status By Sex By Labor Force Participation
b12006,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b12006,chariter,str,3,,3,,,Character Iteration
b12006,sequence,int,4,,4,,,Sequence Number
b12006,logrecno,int,7,,5,,,Logical Record Number
b12006,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b12006,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b12006,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b12006,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b12006,b12006001,float,,^jam_float,23,,,Total:
b12006,b12006001_m90,float,,^jam_float,23,,,Margin of error for: B12006001
b12006,b12006002,float,,^jam_float,24,,,Never married:
b12006,b12006002_m90,float,,^jam_float,24,,,Margin of error for: B12006002
b12006,b12006003,float,,^jam_float,25,,,Male:
b12006,b12006003_m90,float,,^jam_float,25,,,Margin of error for: B12006003
b12006,b12006004,float,,^jam_float,26,,,In labor force:
b12006,b12006004_m90,float,,^jam_float,26,,,Margin of error for: B12006004
b12006,b12006005,float,,^jam_float,27,,,Employed or in Armed Forces
b12006,b12006005_m90,float,,^jam_float,27,,,Margin of error for: B12006005
b12006,b12006006,float,,^jam_float,28,,,Unemployed
b12006,b12006006_m90,float,,^jam_float,28,,,Margin of error for: B12006006
b12006,b12006007,float,,^jam_float,29,,,Not in labor force
b12006,b12006007_m90,float,,^jam_float,29,,,Margin of error for: B12006007
b12006,b12006008,float,,^jam_float,30,,,Female:
b12006,b12006008_m90,float,,^jam_float,30,,,Margin of error for: B12006008
b12006,b12006009,float,,^jam_float,31,,,In labor force:
b12006,b12006009_m90,float,,^jam_float,31,,,Margin of error for: B12006009
b12006,b12006010,float,,^jam_float,32,,,Employed or in Armed Forces
b12006,b12006010_m90,float,,^jam_float,32,,,Margin of error for: B12006010
b12006,b12006011,float,,^jam_float,33,,,Unemployed
b12006,b12006011_m90,float,,^jam_float,33,,,Margin of error for: B12006011
b12006,b12006012,float,,^jam_float,34,,,Not in labor force
b12006,b12006012_m90,float,,^jam_float,34,,,Margin of error for: B12006012
b12006,b12006013,float,,^jam_float,35,,,Now married (except separated):
b12006,b12006013_m90,float,,^jam_float,35,,,Margin of error for: B12006013
b12006,b12006014,float,,^jam_float,36,,,Male:
b12006,b12006014_m90,float,,^jam_float,36,,,Margin of error for: B12006014
b12006,b12006015,float,,^jam_float,37,,,In labor force:
